token_idx,layer_id,expert_id,source
18,16,150,RAM
18,16,224,RAM
18,16,73,RAM
18,16,179,RAM
18,16,215,RAM
18,16,80,RAM
18,16,22,RAM
18,17,220,RAM
18,17,201,RAM
18,17,94,SSD
18,17,124,RAM
18,17,211,RAM
18,17,156,SSD
18,17,69,RAM
18,17,21,SSD
18,18,191,RAM
18,18,115,RAM
18,18,122,RAM
18,18,33,RAM
18,18,55,RAM
18,18,166,SSD
18,18,229,RAM
18,18,177,SSD
18,19,241,RAM
18,19,77,RAM
18,19,11,SSD
18,19,253,RAM
18,19,197,RAM
18,19,85,SSD
18,19,124,RAM
18,19,160,SSD
18,20,238,RAM
18,20,224,RAM
18,20,41,RAM
18,20,151,RAM
18,20,80,RAM
18,20,115,RAM
18,20,56,RAM
18,20,220,SSD
18,21,73,RAM
18,21,42,RAM
18,21,243,RAM
18,21,166,RAM
18,21,61,RAM
18,21,212,SSD
18,21,8,SSD
18,21,63,SSD
18,22,187,RAM
18,22,242,SSD
18,22,88,SSD
18,22,154,RAM
18,22,246,RAM
18,22,225,RAM
18,22,210,SSD
18,22,164,SSD
18,23,56,RAM
18,23,115,RAM
18,23,228,RAM
18,23,242,RAM
18,23,220,SSD
18,23,28,SSD
18,23,106,SSD
18,23,173,SSD
18,24,192,RAM
18,24,251,RAM
18,24,9,RAM
18,24,3,RAM
18,24,18,RAM
18,24,124,SSD
18,24,125,RAM
18,24,81,RAM
18,25,174,RAM
18,25,230,RAM
18,25,124,RAM
18,25,126,RAM
18,25,112,SSD
18,25,157,SSD
18,25,95,RAM
18,25,110,RAM
18,26,45,RAM
18,26,159,RAM
18,26,189,RAM
18,26,27,RAM
18,26,175,RAM
18,26,8,RAM
18,26,66,RAM
18,26,106,SSD
18,27,206,RAM
18,27,62,RAM
18,27,245,RAM
18,27,217,RAM
18,27,100,RAM
18,27,220,SSD
18,27,168,SSD
18,27,188,SSD
18,28,190,SSD
18,28,87,RAM
18,28,73,RAM
18,28,215,RAM
18,28,114,RAM
18,28,150,SSD
18,28,108,RAM
18,28,224,RAM
18,29,220,RAM
18,29,201,RAM
18,29,242,RAM
18,29,62,SSD
18,29,124,RAM
18,29,211,RAM
18,29,69,RAM
18,29,156,SSD
18,30,191,RAM
18,30,122,RAM
18,30,38,RAM
18,30,52,RAM
18,30,117,RAM
18,30,63,SSD
18,30,115,SSD
18,30,30,SSD
18,31,77,RAM
18,31,253,RAM
18,31,14,RAM
18,31,241,RAM
18,31,197,RAM
18,31,42,RAM
18,31,177,SSD
18,31,11,SSD
18,32,101,RAM
18,32,13,RAM
18,32,123,SSD
18,32,50,RAM
18,32,76,SSD
18,32,237,SSD
18,32,2,SSD
18,32,30,RAM
18,33,39,RAM
18,33,220,RAM
18,33,95,SSD
18,33,189,SSD
18,33,139,SSD
18,33,166,SSD
18,33,67,SSD
18,33,81,RAM
18,34,40,RAM
18,34,48,SSD
18,34,94,RAM
18,34,240,SSD
18,34,72,SSD
18,34,98,RAM
18,34,45,SSD
18,34,46,RAM
18,35,97,RAM
18,35,104,RAM
18,35,194,RAM
18,35,167,RAM
18,35,59,RAM
18,35,233,RAM
18,35,14,RAM
18,35,182,SSD
18,36,158,RAM
18,36,110,RAM
18,36,120,SSD
18,36,196,RAM
18,36,203,RAM
18,36,142,SSD
18,36,235,RAM
18,36,18,SSD
18,37,229,RAM
18,37,64,RAM
18,37,97,SSD
18,37,89,RAM
18,37,77,SSD
18,37,55,SSD
18,37,111,RAM
18,37,105,RAM
18,38,151,SSD
18,38,128,RAM
18,38,239,RAM
18,38,93,SSD
18,38,223,RAM
18,38,104,SSD
18,38,173,SSD
18,38,95,SSD
18,39,45,RAM
18,39,129,SSD
18,39,63,RAM
18,39,146,SSD
18,39,73,RAM
18,39,206,RAM
18,39,188,RAM
18,39,190,SSD
19,0,108,SSD
19,0,57,SSD
19,0,135,RAM
19,0,114,SSD
19,0,241,RAM
19,0,88,SSD
19,0,182,SSD
19,0,79,SSD
19,1,107,SSD
19,1,11,SSD
19,1,192,RAM
19,1,140,SSD
19,1,182,SSD
19,1,97,SSD
19,1,146,SSD
19,1,249,RAM
19,2,8,SSD
19,2,36,SSD
19,2,39,SSD
19,2,20,SSD
19,2,90,SSD
19,2,188,SSD
19,2,253,SSD
19,2,46,RAM
19,3,106,SSD
19,3,236,SSD
19,3,248,SSD
19,3,199,SSD
19,3,226,SSD
19,3,25,RAM
19,3,110,SSD
19,3,225,SSD
19,4,129,SSD
19,4,25,RAM
19,4,233,SSD
19,4,240,SSD
19,4,90,SSD
19,4,165,RAM
19,4,192,RAM
19,4,121,RAM
19,5,46,RAM
19,5,65,SSD
19,5,69,SSD
19,5,62,RAM
19,5,198,SSD
19,5,158,SSD
19,5,165,RAM
19,5,73,SSD
19,6,255,SSD
19,6,177,RAM
19,6,100,RAM
19,6,182,SSD
19,6,162,RAM
19,6,56,RAM
19,6,155,RAM
19,6,75,SSD
19,7,192,RAM
19,7,42,SSD
19,7,58,SSD
19,7,43,SSD
19,7,199,RAM
19,7,30,RAM
19,7,182,RAM
19,7,74,RAM
19,8,238,RAM
19,8,56,RAM
19,8,224,RAM
19,8,80,RAM
19,8,151,RAM
19,8,115,SSD
19,8,180,SSD
19,8,52,SSD
19,9,69,SSD
19,9,180,SSD
19,9,73,RAM
19,9,42,RAM
19,9,169,SSD
19,9,9,SSD
19,9,255,SSD
19,9,212,RAM
19,10,88,SSD
19,10,194,SSD
19,10,125,SSD
19,10,187,RAM
19,10,87,SSD
19,10,39,SSD
19,10,150,SSD
19,10,65,SSD
19,11,19,SSD
19,11,39,SSD
19,11,115,RAM
19,11,56,RAM
19,11,106,RAM
19,11,99,SSD
19,11,108,SSD
19,11,228,RAM
19,12,209,RAM
19,12,140,RAM
19,12,192,RAM
19,12,97,RAM
19,12,3,RAM
19,12,18,SSD
19,12,81,RAM
19,12,151,SSD
19,13,112,SSD
19,13,103,SSD
19,13,157,SSD
19,13,124,RAM
19,13,203,SSD
19,13,254,SSD
19,13,95,RAM
19,13,174,RAM
19,14,45,RAM
19,14,189,RAM
19,14,60,RAM
19,14,66,SSD
19,14,159,SSD
19,14,175,RAM
19,14,226,SSD
19,14,41,SSD
19,15,46,SSD
19,15,206,RAM
19,15,217,RAM
19,15,245,RAM
19,15,62,RAM
19,15,36,SSD
19,15,87,RAM
19,15,238,RAM
19,16,215,RAM
19,16,150,RAM
19,16,61,SSD
19,16,134,SSD
19,16,248,RAM
19,16,108,SSD
19,16,106,RAM
19,16,67,RAM
19,17,201,RAM
19,17,220,RAM
19,17,156,RAM
19,17,124,RAM
19,17,69,RAM
19,17,94,RAM
19,17,30,SSD
19,17,33,SSD
19,18,122,RAM
19,18,191,RAM
19,18,170,SSD
19,18,52,SSD
19,18,60,SSD
19,18,115,RAM
19,18,117,RAM
19,18,213,SSD
19,19,77,RAM
19,19,118,SSD
19,19,241,RAM
19,19,11,RAM
19,19,56,SSD
19,19,248,RAM
19,19,177,SSD
19,19,14,RAM
19,20,41,RAM
19,20,224,RAM
19,20,151,RAM
19,20,238,RAM
19,20,50,SSD
19,20,80,RAM
19,20,209,SSD
19,20,205,SSD
19,21,166,RAM
19,21,69,SSD
19,21,243,RAM
19,21,180,SSD
19,21,61,RAM
19,21,42,RAM
19,21,103,RAM
19,21,252,SSD
19,22,88,RAM
19,22,194,RAM
19,22,187,RAM
19,22,176,RAM
19,22,150,SSD
19,22,87,SSD
19,22,238,RAM
19,22,20,RAM
19,23,56,RAM
19,23,39,SSD
19,23,19,SSD
19,23,115,RAM
19,23,228,RAM
19,23,242,RAM
19,23,9,SSD
19,23,141,RAM
19,24,13,SSD
19,24,9,RAM
19,24,209,SSD
19,24,140,SSD
19,24,97,RAM
19,24,60,SSD
19,24,2,RAM
19,24,42,RAM
19,25,174,RAM
19,25,126,RAM
19,25,203,SSD
19,25,112,RAM
19,25,95,RAM
19,25,157,RAM
19,25,158,RAM
19,25,110,RAM
19,26,45,RAM
19,26,189,RAM
19,26,66,RAM
19,26,8,RAM
19,26,159,RAM
19,26,175,RAM
19,26,155,SSD
19,26,119,SSD
19,27,62,RAM
19,27,206,RAM
19,27,217,RAM
19,27,245,RAM
19,27,46,SSD
19,27,100,RAM
19,27,108,SSD
19,27,168,RAM
19,28,215,RAM
19,28,87,RAM
19,28,114,RAM
19,28,248,SSD
19,28,61,SSD
19,28,134,SSD
19,28,60,SSD
19,28,144,SSD
19,29,25,SSD
19,29,242,RAM
19,29,220,RAM
19,29,124,RAM
19,29,69,RAM
19,29,201,RAM
19,29,156,RAM
19,29,144,SSD
19,30,52,RAM
19,30,170,SSD
19,30,191,RAM
19,30,122,RAM
19,30,38,RAM
19,30,117,RAM
19,30,30,RAM
19,30,60,SSD
19,31,77,RAM
19,31,14,RAM
19,31,241,RAM
19,31,56,RAM
19,31,248,RAM
19,31,177,RAM
19,31,11,RAM
19,31,166,SSD
19,32,60,SSD
19,32,101,RAM
19,32,13,RAM
19,32,30,RAM
19,32,2,RAM
19,32,143,SSD
19,32,151,RAM
19,32,54,SSD
19,33,39,RAM
19,33,229,SSD
19,33,220,RAM
19,33,67,RAM
19,33,33,SSD
19,33,81,RAM
19,33,15,RAM
19,33,166,RAM
19,34,40,RAM
19,34,93,SSD
19,34,46,RAM
19,34,82,SSD
19,34,98,RAM
19,34,247,RAM
19,34,114,SSD
19,34,141,RAM
19,35,97,RAM
19,35,194,RAM
19,35,34,RAM
19,35,14,RAM
19,35,104,RAM
19,35,146,RAM
19,35,167,RAM
19,35,253,RAM
19,36,158,RAM
19,36,110,RAM
19,36,50,SSD
19,36,120,RAM
19,36,2,SSD
19,36,235,RAM
19,36,18,RAM
19,36,196,RAM
19,37,55,RAM
19,37,64,RAM
19,37,97,RAM
19,37,89,RAM
19,37,104,SSD
19,37,77,RAM
19,37,4,RAM
19,37,109,SSD
19,38,151,RAM
19,38,173,RAM
19,38,128,RAM
19,38,223,RAM
19,38,27,SSD
19,38,239,RAM
19,38,210,SSD
19,38,104,RAM
19,39,45,RAM
19,39,110,SSD
19,39,63,RAM
19,39,162,SSD
19,39,12,SSD
19,39,146,RAM
19,39,243,SSD
19,39,206,RAM
20,0,124,SSD
20,0,236,SSD
20,0,211,RAM
20,0,191,SSD
20,0,222,SSD
20,0,192,RAM
20,0,28,SSD
20,0,223,SSD
20,1,167,SSD
20,1,186,SSD
20,1,240,SSD
20,1,179,SSD
20,1,153,SSD
20,1,191,SSD
20,1,245,SSD
20,1,252,SSD
20,2,216,SSD
20,2,187,SSD
20,2,79,SSD
20,2,188,RAM
20,2,182,SSD
20,2,42,SSD
20,2,193,SSD
20,2,60,SSD
20,3,163,SSD
20,3,56,SSD
20,3,87,SSD
20,3,154,SSD
20,3,243,SSD
20,3,108,SSD
20,3,197,SSD
20,3,23,SSD
20,4,121,RAM
20,4,175,SSD
20,4,88,SSD
20,4,206,SSD
20,4,233,RAM
20,4,30,SSD
20,4,207,SSD
20,4,158,SSD
20,5,198,RAM
20,5,77,SSD
20,5,164,SSD
20,5,210,SSD
20,5,46,RAM
20,5,64,SSD
20,5,235,SSD
20,5,0,SSD
20,6,168,SSD
20,6,185,SSD
20,6,156,SSD
20,6,102,RAM
20,6,209,RAM
20,6,195,SSD
20,6,82,SSD
20,6,151,RAM
20,7,24,RAM
20,7,96,RAM
20,7,132,RAM
20,7,182,RAM
20,7,246,SSD
20,7,166,SSD
20,7,6,SSD
20,7,30,RAM
20,8,41,RAM
20,8,224,RAM
20,8,151,RAM
20,8,63,RAM
20,8,121,SSD
20,8,184,SSD
20,8,172,SSD
20,8,165,RAM
20,9,166,RAM
20,9,3,RAM
20,9,134,RAM
20,9,243,RAM
20,9,61,RAM
20,9,103,SSD
20,9,32,SSD
20,9,44,RAM
20,10,146,RAM
20,10,116,RAM
20,10,194,RAM
20,10,205,RAM
20,10,233,SSD
20,10,122,SSD
20,10,162,SSD
20,10,232,SSD
20,11,141,RAM
20,11,14,SSD
20,11,97,SSD
20,11,37,RAM
20,11,134,RAM
20,11,56,RAM
20,11,237,RAM
20,11,7,SSD
20,12,50,RAM
20,12,9,RAM
20,12,13,SSD
20,12,2,RAM
20,12,42,RAM
20,12,116,SSD
20,12,208,RAM
20,12,244,SSD
20,13,174,RAM
20,13,185,SSD
20,13,0,RAM
20,13,228,RAM
20,13,203,RAM
20,13,126,RAM
20,13,20,SSD
20,13,40,SSD
20,14,189,RAM
20,14,44,RAM
20,14,58,SSD
20,14,138,RAM
20,14,252,SSD
20,14,201,SSD
20,14,67,RAM
20,14,17,SSD
20,15,206,RAM
20,15,122,SSD
20,15,151,SSD
20,15,145,SSD
20,15,238,RAM
20,15,12,RAM
20,15,129,SSD
20,15,100,SSD
20,16,169,RAM
20,16,234,RAM
20,16,82,SSD
20,16,59,RAM
20,16,24,SSD
20,16,67,RAM
20,16,56,SSD
20,16,195,SSD
20,17,4,SSD
20,17,60,RAM
20,17,69,RAM
20,17,8,RAM
20,17,19,SSD
20,17,25,SSD
20,17,204,SSD
20,17,28,SSD
20,18,108,SSD
20,18,117,RAM
20,18,143,SSD
20,18,116,SSD
20,18,209,SSD
20,18,110,SSD
20,18,52,RAM
20,18,250,SSD
20,19,248,RAM
20,19,48,RAM
20,19,67,RAM
20,19,137,RAM
20,19,247,SSD
20,19,89,SSD
20,19,157,SSD
20,19,59,RAM
20,20,41,RAM
20,20,151,RAM
20,20,224,RAM
20,20,172,SSD
20,20,165,RAM
20,20,1,RAM
20,20,102,RAM
20,20,199,SSD
20,21,32,RAM
20,21,166,RAM
20,21,243,RAM
20,21,103,RAM
20,21,214,SSD
20,21,134,SSD
20,21,207,RAM
20,21,95,RAM
20,22,116,RAM
20,22,146,SSD
20,22,194,RAM
20,22,109,SSD
20,22,205,RAM
20,22,233,SSD
20,22,168,SSD
20,22,122,SSD
20,23,134,RAM
20,23,141,RAM
20,23,237,SSD
20,23,56,RAM
20,23,37,SSD
20,23,204,SSD
20,23,14,SSD
20,23,200,SSD
20,24,9,RAM
20,24,50,SSD
20,24,2,RAM
20,24,158,SSD
20,24,13,RAM
20,24,42,RAM
20,24,111,SSD
20,24,166,RAM
20,25,174,RAM
20,25,203,RAM
20,25,0,SSD
20,25,95,RAM
20,25,194,SSD
20,25,228,RAM
20,25,20,SSD
20,25,7,SSD
20,26,78,RAM
20,26,189,RAM
20,26,138,RAM
20,26,252,RAM
20,26,58,RAM
20,26,119,RAM
20,26,17,SSD
20,26,45,RAM
20,27,206,RAM
20,27,70,RAM
20,27,55,RAM
20,27,62,RAM
20,27,100,RAM
20,27,184,SSD
20,27,255,SSD
20,27,157,SSD
20,28,248,RAM
20,28,215,RAM
20,28,234,SSD
20,28,165,SSD
20,28,60,RAM
20,28,233,SSD
20,28,134,RAM
20,28,59,SSD
20,29,25,RAM
20,29,4,SSD
20,29,69,RAM
20,29,96,SSD
20,29,30,SSD
20,29,170,SSD
20,29,144,RAM
20,29,165,SSD
20,30,108,SSD
20,30,52,RAM
20,30,38,RAM
20,30,117,RAM
20,30,143,SSD
20,30,141,SSD
20,30,209,SSD
20,30,191,RAM
20,31,14,RAM
20,31,67,RAM
20,31,157,SSD
20,31,137,RAM
20,31,248,RAM
20,31,83,SSD
20,31,77,RAM
20,31,105,SSD
20,32,101,RAM
20,32,19,SSD
20,32,30,RAM
20,32,12,SSD
20,32,38,SSD
20,32,151,RAM
20,32,59,RAM
20,32,143,RAM
20,33,39,RAM
20,33,81,RAM
20,33,229,RAM
20,33,67,RAM
20,33,56,SSD
20,33,27,SSD
20,33,54,SSD
20,33,140,SSD
20,34,40,RAM
20,34,195,SSD
20,34,247,RAM
20,34,143,SSD
20,34,73,SSD
20,34,46,RAM
20,34,120,SSD
20,34,223,SSD
20,35,97,RAM
20,35,185,SSD
20,35,136,SSD
20,35,167,RAM
20,35,43,SSD
20,35,104,RAM
20,35,202,SSD
20,35,34,RAM
20,36,158,RAM
20,36,26,SSD
20,36,110,RAM
20,36,44,SSD
20,36,125,SSD
20,36,79,SSD
20,36,67,SSD
20,36,14,SSD
20,37,55,RAM
20,37,126,SSD
20,37,64,RAM
20,37,69,SSD
20,37,109,RAM
20,37,196,SSD
20,37,226,SSD
20,37,75,RAM
20,38,173,RAM
20,38,120,SSD
20,38,92,SSD
20,38,242,SSD
20,38,87,SSD
20,38,128,RAM
20,38,221,SSD
20,38,17,SSD
20,39,45,RAM
20,39,189,SSD
20,39,129,RAM
20,39,138,SSD
20,39,99,SSD
20,39,228,SSD
20,39,120,SSD
20,39,219,RAM
21,0,127,SSD
21,0,233,SSD
21,0,11,SSD
21,0,131,RAM
21,0,128,SSD
21,0,202,SSD
21,0,191,RAM
21,0,18,SSD
21,1,232,SSD
21,1,162,SSD
21,1,29,SSD
21,1,123,RAM
21,1,72,SSD
21,1,174,SSD
21,1,10,SSD
21,1,246,RAM
21,2,173,SSD
21,2,38,SSD
21,2,209,SSD
21,2,242,SSD
21,2,36,RAM
21,2,132,SSD
21,2,39,RAM
21,2,31,SSD
21,3,132,RAM
21,3,116,SSD
21,3,236,RAM
21,3,171,SSD
21,3,20,SSD
21,3,51,SSD
21,3,163,RAM
21,3,179,SSD
21,4,121,RAM
21,4,12,SSD
21,4,206,RAM
21,4,30,RAM
21,4,215,SSD
21,4,9,SSD
21,4,82,SSD
21,4,164,SSD
21,5,198,RAM
21,5,235,RAM
21,5,210,RAM
21,5,46,RAM
21,5,249,SSD
21,5,64,RAM
21,5,33,SSD
21,5,120,SSD
21,6,185,RAM
21,6,156,RAM
21,6,151,RAM
21,6,91,SSD
21,6,102,RAM
21,6,42,SSD
21,6,136,SSD
21,6,82,RAM
21,7,132,RAM
21,7,24,RAM
21,7,166,RAM
21,7,96,RAM
21,7,192,RAM
21,7,56,SSD
21,7,182,RAM
21,7,42,RAM
21,8,120,SSD
21,8,41,RAM
21,8,224,RAM
21,8,151,RAM
21,8,88,SSD
21,8,238,RAM
21,8,186,SSD
21,8,172,RAM
21,9,166,RAM
21,9,61,RAM
21,9,243,RAM
21,9,156,SSD
21,9,103,RAM
21,9,3,RAM
21,9,6,SSD
21,9,44,RAM
21,10,194,RAM
21,10,122,RAM
21,10,24,SSD
21,10,87,RAM
21,10,20,SSD
21,10,137,SSD
21,10,42,SSD
21,10,205,RAM
21,11,19,RAM
21,11,56,RAM
21,11,237,RAM
21,11,114,SSD
21,11,14,RAM
21,11,242,SSD
21,11,141,RAM
21,11,71,SSD
21,12,50,RAM
21,12,42,RAM
21,12,2,RAM
21,12,13,RAM
21,12,192,RAM
21,12,209,RAM
21,12,23,SSD
21,12,89,SSD
21,13,203,RAM
21,13,174,RAM
21,13,228,RAM
21,13,20,RAM
21,13,126,RAM
21,13,254,RAM
21,13,70,SSD
21,13,123,SSD
21,14,138,RAM
21,14,45,RAM
21,14,189,RAM
21,14,66,RAM
21,14,119,SSD
21,14,87,SSD
21,14,114,SSD
21,14,136,SSD
21,15,206,RAM
21,15,100,RAM
21,15,157,SSD
21,15,62,RAM
21,15,217,RAM
21,15,168,SSD
21,15,230,SSD
21,15,129,RAM
21,16,215,RAM
21,16,114,SSD
21,16,137,SSD
21,16,234,RAM
21,16,248,RAM
21,16,60,SSD
21,16,165,SSD
21,16,108,RAM
21,17,30,RAM
21,17,25,RAM
21,17,124,RAM
21,17,170,SSD
21,17,242,SSD
21,17,9,SSD
21,17,187,SSD
21,17,243,SSD
21,18,52,RAM
21,18,108,RAM
21,18,191,RAM
21,18,38,SSD
21,18,30,SSD
21,18,115,RAM
21,18,127,RAM
21,18,229,RAM
21,19,14,RAM
21,19,124,RAM
21,19,248,RAM
21,19,137,RAM
21,19,67,RAM
21,19,91,SSD
21,19,21,SSD
21,19,176,SSD
21,20,41,RAM
21,20,120,SSD
21,20,151,RAM
21,20,224,RAM
21,20,238,RAM
21,20,172,RAM
21,20,186,SSD
21,20,50,RAM
21,21,166,RAM
21,21,243,RAM
21,21,61,RAM
21,21,32,RAM
21,21,103,RAM
21,21,184,SSD
21,21,128,SSD
21,21,179,SSD
21,22,194,RAM
21,22,255,SSD
21,22,102,SSD
21,22,46,SSD
21,22,20,RAM
21,22,87,RAM
21,22,210,RAM
21,22,211,RAM
21,23,237,RAM
21,23,56,RAM
21,23,76,SSD
21,23,129,SSD
21,23,200,RAM
21,23,19,RAM
21,23,40,SSD
21,23,114,SSD
21,24,9,RAM
21,24,2,RAM
21,24,42,RAM
21,24,13,RAM
21,24,100,SSD
21,24,192,RAM
21,24,91,SSD
21,24,158,RAM
21,25,174,RAM
21,25,203,RAM
21,25,228,RAM
21,25,20,RAM
21,25,64,RAM
21,25,110,RAM
21,25,70,SSD
21,25,95,RAM
21,26,119,RAM
21,26,189,RAM
21,26,138,RAM
21,26,45,RAM
21,26,136,SSD
21,26,129,SSD
21,26,78,RAM
21,26,66,RAM
21,27,206,RAM
21,27,108,RAM
21,27,62,RAM
21,27,157,RAM
21,27,100,RAM
21,27,55,RAM
21,27,48,SSD
21,27,217,RAM
21,28,215,RAM
21,28,114,RAM
21,28,234,RAM
21,28,166,SSD
21,28,233,RAM
21,28,60,RAM
21,28,18,SSD
21,28,247,SSD
21,29,25,RAM
21,29,144,RAM
21,29,170,RAM
21,29,30,RAM
21,29,124,RAM
21,29,71,SSD
21,29,121,SSD
21,29,242,RAM
21,30,108,RAM
21,30,52,RAM
21,30,209,RAM
21,30,38,RAM
21,30,30,RAM
21,30,94,SSD
21,30,141,RAM
21,30,117,RAM
21,31,194,SSD
21,31,14,RAM
21,31,56,RAM
21,31,67,RAM
21,31,186,SSD
21,31,71,SSD
21,31,252,SSD
21,31,176,SSD
21,32,101,RAM
21,32,19,RAM
21,32,30,RAM
21,32,221,SSD
21,32,143,RAM
21,32,154,SSD
21,32,172,SSD
21,32,100,SSD
21,33,168,SSD
21,33,81,RAM
21,33,39,RAM
21,33,121,SSD
21,33,229,RAM
21,33,12,SSD
21,33,67,RAM
21,33,49,SSD
21,34,40,RAM
21,34,55,SSD
21,34,95,SSD
21,34,208,SSD
21,34,81,SSD
21,34,34,SSD
21,34,46,RAM
21,34,247,RAM
21,35,39,SSD
21,35,99,SSD
21,35,22,SSD
21,35,34,RAM
21,35,167,RAM
21,35,20,SSD
21,35,97,RAM
21,35,64,SSD
21,36,117,SSD
21,36,158,RAM
21,36,49,SSD
21,36,110,RAM
21,36,203,RAM
21,36,103,SSD
21,36,195,SSD
21,36,77,SSD
21,37,55,RAM
21,37,92,SSD
21,37,58,SSD
21,37,64,RAM
21,37,83,SSD
21,37,15,SSD
21,37,109,RAM
21,37,220,SSD
21,38,173,RAM
21,38,92,RAM
21,38,88,SSD
21,38,122,SSD
21,38,17,RAM
21,38,158,SSD
21,38,202,SSD
21,38,254,SSD
21,39,189,RAM
21,39,2,SSD
21,39,45,RAM
21,39,120,RAM
21,39,15,SSD
21,39,129,RAM
21,39,190,RAM
21,39,84,SSD
22,0,218,SSD
22,0,65,SSD
22,0,212,SSD
22,0,157,SSD
22,0,122,RAM
22,0,40,SSD
22,0,191,RAM
22,0,46,SSD
22,1,126,SSD
22,1,29,RAM
22,1,221,SSD
22,1,63,SSD
22,1,240,RAM
22,1,255,SSD
22,1,165,SSD
22,1,96,SSD
22,2,173,RAM
22,2,209,RAM
22,2,23,SSD
22,2,236,SSD
22,2,110,SSD
22,2,132,RAM
22,2,163,SSD
22,2,120,SSD
22,3,163,RAM
22,3,236,RAM
22,3,132,RAM
22,3,188,SSD
22,3,54,SSD
22,3,20,RAM
22,3,228,SSD
22,3,10,SSD
22,4,121,RAM
22,4,206,RAM
22,4,9,RAM
22,4,140,SSD
22,4,12,RAM
22,4,158,RAM
22,4,193,SSD
22,4,228,SSD
22,5,198,RAM
22,5,64,RAM
22,5,31,SSD
22,5,83,SSD
22,5,210,RAM
22,5,23,SSD
22,5,194,SSD
22,5,143,SSD
22,6,136,RAM
22,6,195,RAM
22,6,185,RAM
22,6,91,RAM
22,6,102,RAM
22,6,156,RAM
22,6,241,SSD
22,6,206,SSD
22,7,24,RAM
22,7,85,SSD
22,7,166,RAM
22,7,132,RAM
22,7,155,SSD
22,7,96,RAM
22,7,196,SSD
22,7,180,SSD
22,8,41,RAM
22,8,151,RAM
22,8,172,RAM
22,8,224,RAM
22,8,120,RAM
22,8,186,RAM
22,8,88,RAM
22,8,50,SSD
22,9,166,RAM
22,9,151,SSD
22,9,32,RAM
22,9,243,RAM
22,9,61,RAM
22,9,3,RAM
22,9,184,SSD
22,9,5,SSD
22,10,194,RAM
22,10,220,SSD
22,10,102,SSD
22,10,255,SSD
22,10,166,SSD
22,10,176,SSD
22,10,90,SSD
22,10,20,RAM
22,11,237,RAM
22,11,163,SSD
22,11,156,SSD
22,11,71,RAM
22,11,56,RAM
22,11,54,SSD
22,11,141,RAM
22,11,14,RAM
22,12,50,RAM
22,12,2,RAM
22,12,9,RAM
22,12,42,RAM
22,12,206,SSD
22,12,91,SSD
22,12,23,RAM
22,12,116,RAM
22,13,174,RAM
22,13,203,RAM
22,13,228,RAM
22,13,126,RAM
22,13,0,RAM
22,13,118,SSD
22,13,98,RAM
22,13,219,RAM
22,14,138,RAM
22,14,44,RAM
22,14,189,RAM
22,14,96,SSD
22,14,17,RAM
22,14,252,RAM
22,14,87,RAM
22,14,58,RAM
22,15,206,RAM
22,15,3,SSD
22,15,76,SSD
22,15,238,RAM
22,15,6,SSD
22,15,100,RAM
22,15,157,RAM
22,15,230,RAM
22,16,234,RAM
22,16,169,RAM
22,16,215,RAM
22,16,114,RAM
22,16,60,RAM
22,16,224,RAM
22,16,165,RAM
22,16,138,SSD
22,17,8,RAM
22,17,216,SSD
22,17,69,RAM
22,17,30,RAM
22,17,124,RAM
22,17,238,SSD
22,17,4,RAM
22,17,101,SSD
22,18,108,RAM
22,18,117,RAM
22,18,52,RAM
22,18,30,RAM
22,18,48,SSD
22,18,38,RAM
22,18,212,SSD
22,18,191,RAM
22,19,248,RAM
22,19,124,RAM
22,19,14,RAM
22,19,137,RAM
22,19,67,RAM
22,19,48,RAM
22,19,91,RAM
22,19,59,RAM
22,20,41,RAM
22,20,151,RAM
22,20,224,RAM
22,20,172,RAM
22,20,50,RAM
22,20,117,SSD
22,20,1,RAM
22,20,49,SSD
22,21,166,RAM
22,21,32,RAM
22,21,243,RAM
22,21,103,RAM
22,21,61,RAM
22,21,207,RAM
22,21,22,SSD
22,21,240,SSD
22,22,205,RAM
22,22,220,SSD
22,22,194,RAM
22,22,255,RAM
22,22,116,RAM
22,22,141,SSD
22,22,232,SSD
22,22,17,SSD
22,23,72,SSD
22,23,141,RAM
22,23,40,RAM
22,23,56,RAM
22,23,134,RAM
22,23,228,RAM
22,23,237,RAM
22,23,4,SSD
22,24,91,RAM
22,24,2,RAM
22,24,9,RAM
22,24,42,RAM
22,24,100,RAM
22,24,50,RAM
22,24,4,SSD
22,24,111,RAM
22,25,174,RAM
22,25,203,RAM
22,25,119,SSD
22,25,40,SSD
22,25,228,RAM
22,25,194,RAM
22,25,236,SSD
22,25,222,SSD
22,26,138,RAM
22,26,189,RAM
22,26,58,RAM
22,26,17,RAM
22,26,155,RAM
22,26,45,RAM
22,26,8,RAM
22,26,78,RAM
22,27,70,RAM
22,27,206,RAM
22,27,157,RAM
22,27,55,RAM
22,27,62,RAM
22,27,6,SSD
22,27,158,SSD
22,27,83,SSD
22,28,114,RAM
22,28,166,RAM
22,28,215,RAM
22,28,18,RAM
22,28,234,RAM
22,28,165,RAM
22,28,169,SSD
22,28,245,SSD
22,29,216,SSD
22,29,30,RAM
22,29,170,RAM
22,29,60,SSD
22,29,25,RAM
22,29,69,RAM
22,29,144,RAM
22,29,124,RAM
22,30,52,RAM
22,30,94,RAM
22,30,38,RAM
22,30,108,RAM
22,30,191,RAM
22,30,30,RAM
22,30,117,RAM
