token_idx,layer_id,event,vram_mb,ram_mb
58,27,Before Layer 27,5450.982421875,8657.6796875
58,27,After Layer 27,5451.0087890625,8627.7265625
58,28,Before Layer 28,5450.984375,8627.7265625
58,28,After Layer 28,5451.0087890625,8608.375
58,29,Before Layer 29,5450.984375,8608.015625
58,29,After Layer 29,5451.0087890625,8604.6640625
58,30,Before Layer 30,5450.984375,8604.66796875
58,30,After Layer 30,5451.0087890625,8606.12890625
58,31,Before Layer 31,5450.984375,8606.1328125
58,31,After Layer 31,5451.0107421875,8607.06640625
58,32,Before Layer 32,5450.986328125,8607.08203125
58,32,After Layer 32,5451.0107421875,8607.77734375
58,33,Before Layer 33,5450.986328125,8607.7890625
58,33,After Layer 33,5451.0107421875,8613.09375
58,34,Before Layer 34,5450.986328125,8613.09375
58,34,After Layer 34,5451.0107421875,8614.54296875
58,35,Before Layer 35,5450.986328125,8614.54296875
58,35,After Layer 35,5451.0126953125,8618.96875
58,36,Before Layer 36,5450.98828125,8618.96875
58,36,After Layer 36,5451.0126953125,8621.75
58,37,Before Layer 37,5450.98828125,8621.75
58,37,After Layer 37,5451.0126953125,8628.3046875
58,38,Before Layer 38,5450.98828125,8628.3046875
58,38,After Layer 38,5451.0126953125,8631.83984375
58,39,Before Layer 39,5450.98828125,8631.83984375
58,39,After Layer 39,5451.0146484375,8640.74609375
59,0,Before Layer 0,5450.990234375,8640.86328125
59,0,After Layer 0,5451.0146484375,8641.421875
59,1,Before Layer 1,5450.990234375,8641.421875
59,1,After Layer 1,5451.0146484375,8647.703125
59,2,Before Layer 2,5450.990234375,8647.703125
59,2,After Layer 2,5451.0146484375,8660.9765625
59,3,Before Layer 3,5450.990234375,8660.98046875
59,3,After Layer 3,5451.0166015625,8661.0078125
59,4,Before Layer 4,5450.9921875,8661.0078125
59,4,After Layer 4,5451.0166015625,8663.94140625
59,5,Before Layer 5,5450.9921875,8663.94140625
59,5,After Layer 5,5451.0166015625,8663.94140625
59,6,Before Layer 6,5450.9921875,8663.94921875
59,6,After Layer 6,5451.0166015625,8665.6015625
59,7,Before Layer 7,5450.9921875,8665.6015625
59,7,After Layer 7,5451.0185546875,8663.71484375
59,8,Before Layer 8,5450.994140625,8663.34375
59,8,After Layer 8,5451.0185546875,8628.69921875
59,9,Before Layer 9,5450.994140625,8628.56640625
59,9,After Layer 9,5451.0185546875,8623.24609375
59,10,Before Layer 10,5450.994140625,8623.24609375
59,10,After Layer 10,5451.0185546875,8629.43359375
59,11,Before Layer 11,5450.994140625,8629.43359375
59,11,After Layer 11,5451.0205078125,8633.0625
59,12,Before Layer 12,5450.99609375,8633.0625
59,12,After Layer 12,5451.0205078125,8641.97265625
59,13,Before Layer 13,5450.99609375,8641.97265625
59,13,After Layer 13,5451.0205078125,8642.01171875
59,14,Before Layer 14,5450.99609375,8642.01171875
59,14,After Layer 14,5451.0205078125,8645.1484375
59,15,Before Layer 15,5450.99609375,8645.1484375
59,15,After Layer 15,5451.0224609375,8647.96875
59,16,Before Layer 16,5450.998046875,8647.96875
59,16,After Layer 16,5451.0224609375,8648.31640625
59,17,Before Layer 17,5450.998046875,8648.3203125
59,17,After Layer 17,5451.0224609375,8648.3828125
59,18,Before Layer 18,5450.998046875,8648.38671875
59,18,After Layer 18,5451.0224609375,8652.43359375
59,19,Before Layer 19,5450.998046875,8652.43359375
59,19,After Layer 19,5451.0244140625,8652.5625
59,20,Before Layer 20,5451.0,8652.5625
59,20,After Layer 20,5451.0244140625,8658.5390625
59,21,Before Layer 21,5451.0,8658.5390625
59,21,After Layer 21,5451.0244140625,8661.94140625
59,22,Before Layer 22,5451.0,8661.94140625
59,22,After Layer 22,5451.0244140625,8665.80078125
59,23,Before Layer 23,5451.0,8665.80078125
59,23,After Layer 23,5451.0263671875,8671.8671875
59,24,Before Layer 24,5451.001953125,8671.8671875
59,24,After Layer 24,5451.0263671875,8671.94140625
59,25,Before Layer 25,5451.001953125,8671.94140625
59,25,After Layer 25,5451.0263671875,8671.44921875
59,26,Before Layer 26,5451.001953125,8671.453125
59,26,After Layer 26,5451.0263671875,8656.30078125
59,27,Before Layer 27,5451.001953125,8656.24609375
59,27,After Layer 27,5451.0283203125,8640.6171875
59,28,Before Layer 28,5451.00390625,8639.40234375
59,28,After Layer 28,5451.0283203125,8625.4765625
59,29,Before Layer 29,5451.00390625,8625.48828125
59,29,After Layer 29,5451.0283203125,8630.71484375
59,30,Before Layer 30,5451.00390625,8630.71484375
59,30,After Layer 30,5451.0283203125,8631.86328125
59,31,Before Layer 31,5451.00390625,8631.86328125
59,31,After Layer 31,5451.0302734375,8631.87109375
59,32,Before Layer 32,5451.005859375,8631.87109375
59,32,After Layer 32,5451.0302734375,8635.53125
59,33,Before Layer 33,5451.005859375,8635.53125
59,33,After Layer 33,5451.0302734375,8644.0234375
59,34,Before Layer 34,5451.005859375,8644.0234375
59,34,After Layer 34,5451.0302734375,8644.1953125
59,35,Before Layer 35,5451.005859375,8644.1953125
59,35,After Layer 35,5451.0322265625,8644.51171875
59,36,Before Layer 36,5451.0078125,8644.51171875
59,36,After Layer 36,5451.0322265625,8647.64453125
59,37,Before Layer 37,5451.0078125,8647.6484375
59,37,After Layer 37,5451.0322265625,8651.3359375
59,38,Before Layer 38,5451.0078125,8651.33984375
59,38,After Layer 38,5451.0322265625,8657.93359375
59,39,Before Layer 39,5451.0078125,8657.9453125
59,39,After Layer 39,5451.0341796875,8668.59765625
60,0,Before Layer 0,5451.009765625,8668.71484375
60,0,After Layer 0,5451.0341796875,8673.87890625
60,1,Before Layer 1,5451.009765625,8673.87890625
60,1,After Layer 1,5451.0341796875,8667.21484375
60,2,Before Layer 2,5451.009765625,8667.05078125
60,2,After Layer 2,5451.0341796875,8649.10546875
60,3,Before Layer 3,5451.009765625,8648.9921875
60,3,After Layer 3,5451.0361328125,8657.08984375
60,4,Before Layer 4,5451.01171875,8657.08984375
60,4,After Layer 4,5451.0361328125,8662.9609375
60,5,Before Layer 5,5451.01171875,8662.9609375
60,5,After Layer 5,5451.0361328125,8640.46484375
60,6,Before Layer 6,5451.01171875,8640.3515625
60,6,After Layer 6,5451.0361328125,8617.24609375
60,7,Before Layer 7,5451.01171875,8616.6640625
60,7,After Layer 7,5451.0380859375,8619.67578125
60,8,Before Layer 8,5451.013671875,8619.67578125
60,8,After Layer 8,5451.0380859375,8623.0234375
60,9,Before Layer 9,5451.013671875,8623.0234375
60,9,After Layer 9,5451.0380859375,8629.78515625
60,10,Before Layer 10,5451.013671875,8629.78515625
60,10,After Layer 10,5451.0380859375,8641.421875
60,11,Before Layer 11,5451.013671875,8641.421875
60,11,After Layer 11,5451.0400390625,8646.97265625
60,12,Before Layer 12,5451.015625,8646.97265625
60,12,After Layer 12,5451.0400390625,8648.0546875
60,13,Before Layer 13,5451.015625,8648.0546875
60,13,After Layer 13,5451.0400390625,8623.33984375
60,14,Before Layer 14,5451.015625,8623.15625
60,14,After Layer 14,5451.0400390625,8591.86328125
60,15,Before Layer 15,5451.015625,8590.25
60,15,After Layer 15,5451.0419921875,8570.15234375
60,16,Before Layer 16,5451.017578125,8570.15234375
60,16,After Layer 16,5451.0419921875,8573.40625
60,17,Before Layer 17,5451.017578125,8573.40625
60,17,After Layer 17,5451.0419921875,8579.16015625
60,18,Before Layer 18,5451.017578125,8579.16015625
60,18,After Layer 18,5451.0419921875,8582.37890625
60,19,Before Layer 19,5451.017578125,8582.37890625
60,19,After Layer 19,5451.0439453125,8587.2421875
60,20,Before Layer 20,5451.01953125,8587.24609375
60,20,After Layer 20,5451.0439453125,8588.671875
60,21,Before Layer 21,5451.01953125,8588.67578125
60,21,After Layer 21,5451.0439453125,8591.82421875
60,22,Before Layer 22,5451.01953125,8591.8359375
60,22,After Layer 22,5451.0439453125,8598.2578125
60,23,Before Layer 23,5451.01953125,8598.26953125
60,23,After Layer 23,5451.0458984375,8598.640625
60,24,Before Layer 24,5451.021484375,8598.640625
60,24,After Layer 24,5451.0458984375,8598.8984375
60,25,Before Layer 25,5451.021484375,8598.8984375
60,25,After Layer 25,5451.0458984375,8602.0390625
60,26,Before Layer 26,5451.021484375,8602.0390625
60,26,After Layer 26,5451.0458984375,8602.04296875
60,27,Before Layer 27,5451.021484375,8602.04296875
60,27,After Layer 27,5451.0478515625,8598.69140625
60,28,Before Layer 28,5451.0234375,8598.69140625
60,28,After Layer 28,5451.0478515625,8599.2578125
60,29,Before Layer 29,5451.0234375,8599.2578125
60,29,After Layer 29,5451.0478515625,8599.375
60,30,Before Layer 30,5451.0234375,8599.375
60,30,After Layer 30,5451.0478515625,8605.3984375
60,31,Before Layer 31,5451.0234375,8605.40234375
60,31,After Layer 31,5451.0498046875,8595.5078125
60,32,Before Layer 32,5451.025390625,8595.51171875
60,32,After Layer 32,5451.0498046875,8582.37109375
60,33,Before Layer 33,5451.025390625,8582.18359375
60,33,After Layer 33,5451.0498046875,8572.8984375
60,34,Before Layer 34,5451.025390625,8572.91015625
60,34,After Layer 34,5451.0498046875,8576.98046875
60,35,Before Layer 35,5451.025390625,8576.984375
60,35,After Layer 35,5451.0517578125,8580.1875
60,36,Before Layer 36,5451.02734375,8580.1875
60,36,After Layer 36,5451.0517578125,8584.1796875
60,37,Before Layer 37,5451.02734375,8584.1796875
60,37,After Layer 37,5451.0517578125,8588.31640625
60,38,Before Layer 38,5451.02734375,8588.31640625
60,38,After Layer 38,5451.0517578125,8589.09765625
60,39,Before Layer 39,5451.02734375,8589.09765625
60,39,After Layer 39,5451.0537109375,8592.4765625
61,0,Before Layer 0,5451.029296875,8592.56640625
61,0,After Layer 0,5451.0537109375,8593.6796875
61,1,Before Layer 1,5451.029296875,8593.68359375
61,1,After Layer 1,5451.0537109375,8600.04296875
61,2,Before Layer 2,5451.029296875,8600.04296875
61,2,After Layer 2,5451.0537109375,8605.39453125
61,3,Before Layer 3,5451.029296875,8605.39453125
61,3,After Layer 3,5451.0556640625,8606.04296875
61,4,Before Layer 4,5451.03125,8606.04296875
61,4,After Layer 4,5451.0556640625,8609.140625
61,5,Before Layer 5,5451.03125,8609.140625
61,5,After Layer 5,5451.0556640625,8611.35546875
61,6,Before Layer 6,5451.03125,8611.35546875
61,6,After Layer 6,5451.0556640625,8615.0703125
61,7,Before Layer 7,5451.03125,8615.0703125
61,7,After Layer 7,5451.0576171875,8615.0703125
61,8,Before Layer 8,5451.033203125,8615.0703125
61,8,After Layer 8,5451.0576171875,8616.640625
61,9,Before Layer 9,5451.033203125,8616.640625
61,9,After Layer 9,5451.0576171875,8618.828125
61,10,Before Layer 10,5451.033203125,8618.828125
61,10,After Layer 10,5451.0576171875,8621.6015625
61,11,Before Layer 11,5451.033203125,8621.6015625
61,11,After Layer 11,5451.0595703125,8625.73828125
61,12,Before Layer 12,5451.03515625,8625.73828125
61,12,After Layer 12,5451.0595703125,8625.97265625
61,13,Before Layer 13,5451.03515625,8625.97265625
61,13,After Layer 13,5451.0595703125,8629.42578125
61,14,Before Layer 14,5451.03515625,8629.42578125
61,14,After Layer 14,5451.0595703125,8632.17578125
61,15,Before Layer 15,5451.03515625,8632.17578125
61,15,After Layer 15,5451.0615234375,8635.37109375
61,16,Before Layer 16,5451.037109375,8635.37109375
61,16,After Layer 16,5451.0615234375,8638.375
61,17,Before Layer 17,5451.037109375,8638.37890625
61,17,After Layer 17,5451.0615234375,8638.38671875
61,18,Before Layer 18,5451.037109375,8638.39453125
61,18,After Layer 18,5451.0615234375,8643.609375
61,19,Before Layer 19,5451.037109375,8643.61328125
61,19,After Layer 19,5451.0634765625,8643.61328125
61,20,Before Layer 20,5451.0390625,8643.61328125
61,20,After Layer 20,5451.0634765625,8643.625
61,21,Before Layer 21,5451.0390625,8643.625
61,21,After Layer 21,5451.0634765625,8643.6328125
61,22,Before Layer 22,5451.0390625,8643.6328125
61,22,After Layer 22,5451.0634765625,8643.640625
61,23,Before Layer 23,5451.0390625,8643.640625
61,23,After Layer 23,5451.0654296875,8644.4453125
61,24,Before Layer 24,5451.041015625,8644.4453125
61,24,After Layer 24,5451.0654296875,8647.46484375
61,25,Before Layer 25,5451.041015625,8647.46875
61,25,After Layer 25,5451.0654296875,8647.6640625
61,26,Before Layer 26,5451.041015625,8647.6640625
61,26,After Layer 26,5451.0654296875,8647.671875
61,27,Before Layer 27,5451.041015625,8647.671875
61,27,After Layer 27,5451.0673828125,8647.8046875
61,28,Before Layer 28,5451.04296875,8647.80859375
61,28,After Layer 28,5451.0673828125,8650.95703125
61,29,Before Layer 29,5451.04296875,8650.96875
61,29,After Layer 29,5451.0673828125,8650.99609375
61,30,Before Layer 30,5451.04296875,8651.0078125
61,30,After Layer 30,5451.0673828125,8654.8125
61,31,Before Layer 31,5451.04296875,8654.8125
61,31,After Layer 31,5451.0693359375,8656.2265625
61,32,Before Layer 32,5451.044921875,8656.2265625
61,32,After Layer 32,5451.0693359375,8657.328125
61,33,Before Layer 33,5451.044921875,8657.328125
61,33,After Layer 33,5451.0693359375,8659.0234375
61,34,Before Layer 34,5451.044921875,8659.0234375
61,34,After Layer 34,5451.0693359375,8645.66796875
61,35,Before Layer 35,5451.044921875,8645.39453125
61,35,After Layer 35,5451.0712890625,8608.40234375
61,36,Before Layer 36,5451.046875,8608.22265625
61,36,After Layer 36,5451.0712890625,8581.8359375
61,37,Before Layer 37,5451.046875,8581.8359375
61,37,After Layer 37,5451.0712890625,8577.2421875
61,38,Before Layer 38,5451.046875,8577.2421875
61,38,After Layer 38,5451.0712890625,8577.40625
61,39,Before Layer 39,5451.046875,8577.41015625
61,39,After Layer 39,5451.0732421875,8579.5859375
62,0,Before Layer 0,5451.048828125,8579.73828125
62,0,After Layer 0,5451.0732421875,8596.98828125
62,1,Before Layer 1,5451.048828125,8596.9921875
62,1,After Layer 1,5451.0732421875,8607.08203125
62,2,Before Layer 2,5451.048828125,8607.08203125
62,2,After Layer 2,5451.0732421875,8617.08984375
62,3,Before Layer 3,5451.048828125,8617.08984375
62,3,After Layer 3,5451.0751953125,8621.90625
62,4,Before Layer 4,5451.05078125,8621.90625
62,4,After Layer 4,5451.0751953125,8625.2890625
62,5,Before Layer 5,5451.05078125,8625.2890625
62,5,After Layer 5,5451.0751953125,8627.875
62,6,Before Layer 6,5451.05078125,8627.875
62,6,After Layer 6,5451.0751953125,8633.34375
62,7,Before Layer 7,5451.05078125,8633.34375
62,7,After Layer 7,5451.0771484375,8636.58203125
62,8,Before Layer 8,5451.052734375,8636.58203125
62,8,After Layer 8,5451.0771484375,8644.47265625
62,9,Before Layer 9,5451.052734375,8644.47265625
62,9,After Layer 9,5451.0771484375,8637.74609375
62,10,Before Layer 10,5451.052734375,8636.8515625
62,10,After Layer 10,5451.0771484375,8589.8984375
62,11,Before Layer 11,5451.052734375,8589.59765625
62,11,After Layer 11,5451.0791015625,8550.37890625
62,12,Before Layer 12,5451.0546875,8550.09375
62,12,After Layer 12,5451.0791015625,8529.55859375
62,13,Before Layer 13,5451.0546875,8529.5546875
62,13,After Layer 13,5451.0791015625,8524.7421875
62,14,Before Layer 14,5451.0546875,8524.7421875
62,14,After Layer 14,5451.0791015625,8527.37109375
62,15,Before Layer 15,5451.0546875,8527.375
62,15,After Layer 15,5451.0810546875,8532.28515625
62,16,Before Layer 16,5451.056640625,8532.2890625
62,16,After Layer 16,5451.0810546875,8536.31640625
62,17,Before Layer 17,5451.056640625,8536.31640625
62,17,After Layer 17,5451.0810546875,8546.91796875
62,18,Before Layer 18,5451.056640625,8546.91796875
62,18,After Layer 18,5451.0810546875,8550.30078125
62,19,Before Layer 19,5451.056640625,8550.30078125
62,19,After Layer 19,5451.0830078125,8556.34375
62,20,Before Layer 20,5451.05859375,8556.34375
62,20,After Layer 20,5451.0830078125,8562.75390625
62,21,Before Layer 21,5451.05859375,8562.75390625
62,21,After Layer 21,5451.0830078125,8565.89453125
62,22,Before Layer 22,5451.05859375,8565.89453125
62,22,After Layer 22,5451.0830078125,8567.609375
62,23,Before Layer 23,5451.05859375,8567.609375
62,23,After Layer 23,5451.0849609375,8557.7578125
62,24,Before Layer 24,5451.060546875,8557.515625
62,24,After Layer 24,5451.0849609375,8537.5078125
62,25,Before Layer 25,5451.060546875,8536.13671875
62,25,After Layer 25,5451.0849609375,8533.53125
62,26,Before Layer 26,5451.060546875,8533.54296875
62,26,After Layer 26,5451.0849609375,8536.6953125
62,27,Before Layer 27,5451.060546875,8536.70703125
62,27,After Layer 27,5451.0869140625,8539.5859375
62,28,Before Layer 28,5451.0625,8539.5859375
62,28,After Layer 28,5451.0869140625,8545.9296875
62,29,Before Layer 29,5451.0625,8545.9296875
62,29,After Layer 29,5451.0869140625,8552.32421875
62,30,Before Layer 30,5451.0625,8552.32421875
62,30,After Layer 30,5451.0869140625,8559.046875
62,31,Before Layer 31,5451.0625,8559.046875
62,31,After Layer 31,5451.0888671875,8568.58984375
62,32,Before Layer 32,5451.064453125,8568.58984375
62,32,After Layer 32,5451.0888671875,8569.93359375
62,33,Before Layer 33,5451.064453125,8568.18359375
62,33,After Layer 33,5451.0888671875,8569.55859375
62,34,Before Layer 34,5451.064453125,8569.55859375
62,34,After Layer 34,5451.0888671875,8580.4453125
62,35,Before Layer 35,5451.064453125,8580.4453125
62,35,After Layer 35,5451.0908203125,8582.82421875
62,36,Before Layer 36,5451.06640625,8582.828125
62,36,After Layer 36,5451.0908203125,8592.0546875
62,37,Before Layer 37,5451.06640625,8592.0703125
62,37,After Layer 37,5451.0908203125,8606.73046875
62,38,Before Layer 38,5451.06640625,8606.74609375
62,38,After Layer 38,5451.0908203125,8627.41796875
62,39,Before Layer 39,5451.06640625,8627.4296875
62,39,After Layer 39,5451.0927734375,8639.83203125
63,0,Before Layer 0,5451.068359375,8636.1796875
63,0,After Layer 0,5451.0927734375,8609.36328125
63,1,Before Layer 1,5451.068359375,8607.859375
63,1,After Layer 1,5451.0927734375,8604.27734375
63,2,Before Layer 2,5451.068359375,8604.27734375
63,2,After Layer 2,5451.0927734375,8610.99609375
63,3,Before Layer 3,5451.068359375,8610.99609375
63,3,After Layer 3,5451.0947265625,8617.9765625
63,4,Before Layer 4,5451.0703125,8617.98046875
63,4,After Layer 4,5451.0947265625,8621.28125
63,5,Before Layer 5,5451.0703125,8621.28125
63,5,After Layer 5,5451.0947265625,8627.22265625
63,6,Before Layer 6,5451.0703125,8627.22265625
63,6,After Layer 6,5451.0947265625,8634.0078125
63,7,Before Layer 7,5451.0703125,8634.0078125
63,7,After Layer 7,5451.0966796875,8634.0078125
63,8,Before Layer 8,5451.072265625,8634.0078125
63,8,After Layer 8,5451.0966796875,8634.1796875
63,9,Before Layer 9,5451.072265625,8634.1796875
63,9,After Layer 9,5451.0966796875,8636.45703125
63,10,Before Layer 10,5451.072265625,8636.45703125
63,10,After Layer 10,5451.0966796875,8636.75390625
63,11,Before Layer 11,5451.072265625,8636.75390625
63,11,After Layer 11,5451.0986328125,8639.8203125
63,12,Before Layer 12,5451.07421875,8639.8203125
63,12,After Layer 12,5451.0986328125,8642.703125
63,13,Before Layer 13,5451.07421875,8642.703125
63,13,After Layer 13,5451.0986328125,8645.2734375
63,14,Before Layer 14,5451.07421875,8645.2734375
63,14,After Layer 14,5451.0986328125,8645.40234375
63,15,Before Layer 15,5451.07421875,8645.40234375
63,15,After Layer 15,5451.1005859375,8645.8984375
63,16,Before Layer 16,5451.076171875,8645.8984375
63,16,After Layer 16,5451.1005859375,8649.16015625
63,17,Before Layer 17,5451.076171875,8649.16015625
63,17,After Layer 17,5451.1005859375,8649.171875
63,18,Before Layer 18,5451.076171875,8649.171875
63,18,After Layer 18,5451.1005859375,8651.26953125
63,19,Before Layer 19,5451.076171875,8651.26953125
63,19,After Layer 19,5451.1025390625,8651.2734375
63,20,Before Layer 20,5451.078125,8651.28125
63,20,After Layer 20,5451.1025390625,8651.375
63,21,Before Layer 21,5451.078125,8651.38671875
63,21,After Layer 21,5451.1025390625,8651.4765625
63,22,Before Layer 22,5451.078125,8651.48046875
63,22,After Layer 22,5451.1025390625,8651.55859375
63,23,Before Layer 23,5451.078125,8651.55859375
63,23,After Layer 23,5451.1044921875,8654.921875
63,24,Before Layer 24,5451.080078125,8654.921875
63,24,After Layer 24,5451.1044921875,8657.9296875
63,25,Before Layer 25,5451.080078125,8657.9296875
63,25,After Layer 25,5451.1044921875,8663.5
63,26,Before Layer 26,5451.080078125,8663.5
63,26,After Layer 26,5451.1044921875,8663.6171875
63,27,Before Layer 27,5451.080078125,8663.6171875
63,27,After Layer 27,5451.1064453125,8666.83203125
63,28,Before Layer 28,5451.08203125,8666.83203125
63,28,After Layer 28,5451.1064453125,8670.26171875
63,29,Before Layer 29,5451.08203125,8670.26171875
63,29,After Layer 29,5451.1064453125,8670.62890625
63,30,Before Layer 30,5451.08203125,8670.62890625
63,30,After Layer 30,5451.1064453125,8673.515625
63,31,Before Layer 31,5451.08203125,8673.51953125
63,31,After Layer 31,5451.1083984375,8677.23046875
63,32,Before Layer 32,5451.083984375,8677.2421875
63,32,After Layer 32,5451.1083984375,8677.40234375
63,33,Before Layer 33,5451.083984375,8677.41015625
63,33,After Layer 33,5451.1083984375,8680.57421875
63,34,Before Layer 34,5451.083984375,8680.57421875
63,34,After Layer 34,5451.1083984375,8684.57421875
63,35,Before Layer 35,5451.083984375,8684.57421875
63,35,After Layer 35,5451.1103515625,8687.58984375
63,36,Before Layer 36,5451.0859375,8687.58984375
63,36,After Layer 36,5451.1103515625,8690.72265625
63,37,Before Layer 37,5451.0859375,8690.72265625
63,37,After Layer 37,5451.1103515625,8696.8515625
63,38,Before Layer 38,5451.0859375,8696.85546875
63,38,After Layer 38,5451.1103515625,8703.57421875
63,39,Before Layer 39,5451.0859375,8703.57421875
63,39,After Layer 39,5451.1123046875,8709.6328125
64,0,Before Layer 0,5451.087890625,8709.7421875
64,0,After Layer 0,5451.1123046875,8720.00390625
64,1,Before Layer 1,5451.087890625,8720.00390625
64,1,After Layer 1,5451.1123046875,8728.30078125
64,2,Before Layer 2,5451.087890625,8728.30078125
64,2,After Layer 2,5451.1123046875,8743.6875
64,3,Before Layer 3,5451.087890625,8743.6875
64,3,After Layer 3,5451.1142578125,8728.2734375
64,4,Before Layer 4,5451.08984375,8728.21875
64,4,After Layer 4,5451.1142578125,8719.140625
64,5,Before Layer 5,5451.08984375,8719.140625
64,5,After Layer 5,5451.1142578125,8724.6171875
64,6,Before Layer 6,5451.08984375,8724.6171875
64,6,After Layer 6,5451.1142578125,8731.26171875
64,7,Before Layer 7,5451.08984375,8731.26171875
64,7,After Layer 7,5451.1162109375,8731.26953125
64,8,Before Layer 8,5451.091796875,8731.26953125
64,8,After Layer 8,5451.1162109375,8734.14453125
64,9,Before Layer 9,5451.091796875,8734.14453125
64,9,After Layer 9,5451.1162109375,8730.4140625
64,10,Before Layer 10,5451.091796875,8730.39453125
64,10,After Layer 10,5451.1162109375,8707.84375
64,11,Before Layer 11,5451.091796875,8707.84375
64,11,After Layer 11,5451.1181640625,8708.14453125
64,12,Before Layer 12,5451.09375,8708.14453125
64,12,After Layer 12,5451.1181640625,8711.375
64,13,Before Layer 13,5451.09375,8711.375
64,13,After Layer 13,5451.1181640625,8711.4453125
64,14,Before Layer 14,5451.09375,8711.4453125
64,14,After Layer 14,5451.1181640625,8714.578125
64,15,Before Layer 15,5451.09375,8714.578125
64,15,After Layer 15,5451.1201171875,8717.7890625
64,16,Before Layer 16,5451.095703125,8717.7890625
64,16,After Layer 16,5451.1201171875,8717.8125
64,17,Before Layer 17,5451.095703125,8717.81640625
64,17,After Layer 17,5451.1201171875,8719.15234375
64,18,Before Layer 18,5451.095703125,8719.15625
64,18,After Layer 18,5451.1201171875,8724.91796875
64,19,Before Layer 19,5451.095703125,8724.91796875
64,19,After Layer 19,5451.1220703125,8732.30078125
64,20,Before Layer 20,5451.09765625,8732.30078125
64,20,After Layer 20,5451.1220703125,8742.3828125
64,21,Before Layer 21,5451.09765625,8742.3828125
64,21,After Layer 21,5451.1220703125,8746.1328125
64,22,Before Layer 22,5451.09765625,8746.1328125
64,22,After Layer 22,5451.1220703125,8744.40625
64,23,Before Layer 23,5451.09765625,8744.40625
64,23,After Layer 23,5451.1240234375,8747.6640625
64,24,Before Layer 24,5451.099609375,8747.6640625
64,24,After Layer 24,5451.1240234375,8750.875
64,25,Before Layer 25,5451.099609375,8750.875
64,25,After Layer 25,5451.1240234375,8753.05078125
64,26,Before Layer 26,5451.099609375,8753.05078125
64,26,After Layer 26,5451.1240234375,8755.42578125
64,27,Before Layer 27,5451.099609375,8755.42578125
64,27,After Layer 27,5451.1259765625,8760.48828125
64,28,Before Layer 28,5451.1015625,8760.48828125
64,28,After Layer 28,5451.1259765625,8760.515625
64,29,Before Layer 29,5451.1015625,8760.515625
64,29,After Layer 29,5451.1259765625,8761.5859375
64,30,Before Layer 30,5451.1015625,8761.5859375
64,30,After Layer 30,5451.1259765625,8762.8046875
64,31,Before Layer 31,5451.1015625,8762.8046875
64,31,After Layer 31,5451.1279296875,8764.2109375
64,32,Before Layer 32,5451.103515625,8764.21484375
64,32,After Layer 32,5451.1279296875,8767.609375
64,33,Before Layer 33,5451.103515625,8767.609375
64,33,After Layer 33,5451.1279296875,8777.2421875
64,34,Before Layer 34,5451.103515625,8777.2421875
64,34,After Layer 34,5451.1279296875,8781.44921875
64,35,Before Layer 35,5451.103515625,8781.44921875
64,35,After Layer 35,5451.1298828125,8783.51953125
64,36,Before Layer 36,5451.10546875,8783.51953125
64,36,After Layer 36,5451.1298828125,8784.2265625
64,37,Before Layer 37,5451.10546875,8784.2265625
64,37,After Layer 37,5451.1298828125,8793.140625
64,38,Before Layer 38,5451.10546875,8793.140625
64,38,After Layer 38,5451.1298828125,8796.609375
64,39,Before Layer 39,5451.10546875,8796.61328125
64,39,After Layer 39,5451.1318359375,8807.99609375
65,0,Before Layer 0,5451.107421875,8808.1171875
65,0,After Layer 0,5451.1318359375,8818.51953125
65,1,Before Layer 1,5451.107421875,8818.5234375
65,1,After Layer 1,5451.1318359375,8829.2109375
65,2,Before Layer 2,5451.107421875,8829.2109375
65,2,After Layer 2,5451.1318359375,8839.11328125
65,3,Before Layer 3,5451.107421875,8839.11328125
65,3,After Layer 3,5451.1337890625,8841.26171875
65,4,Before Layer 4,5451.109375,8841.26171875
65,4,After Layer 4,5451.1337890625,8852.33203125
65,5,Before Layer 5,5451.109375,8852.33203125
65,5,After Layer 5,5451.1337890625,8839.2109375
65,6,Before Layer 6,5451.109375,8838.53125
65,6,After Layer 6,5451.1337890625,8822.28515625
65,7,Before Layer 7,5451.109375,8822.28515625
65,7,After Layer 7,5451.1357421875,8828.578125
65,8,Before Layer 8,5451.111328125,8828.578125
65,8,After Layer 8,5451.1357421875,8832.76953125
65,9,Before Layer 9,5451.111328125,8832.76953125
65,9,After Layer 9,5451.1357421875,8835.04296875
65,10,Before Layer 10,5451.111328125,8835.04296875
65,10,After Layer 10,5451.1357421875,8840.11328125
65,11,Before Layer 11,5451.111328125,8840.11328125
65,11,After Layer 11,5451.1376953125,8843.28515625
65,12,Before Layer 12,5451.11328125,8843.28515625
65,12,After Layer 12,5451.1376953125,8849.171875
65,13,Before Layer 13,5451.11328125,8849.171875
65,13,After Layer 13,5451.1376953125,8845.9921875
65,14,Before Layer 14,5451.11328125,8845.9921875
65,14,After Layer 14,5451.1376953125,8834.64453125
65,15,Before Layer 15,5451.11328125,8834.64453125
65,15,After Layer 15,5451.1396484375,8801.78125
65,16,Before Layer 16,5451.115234375,8801.78125
65,16,After Layer 16,5451.1396484375,8764.51171875
65,17,Before Layer 17,5451.115234375,8764.515625
65,17,After Layer 17,5451.1396484375,8768.76953125
65,18,Before Layer 18,5451.115234375,8768.76953125
65,18,After Layer 18,5451.1396484375,8773.23828125
